,Gu,Dong,Name,Date,Price,Area,Floor,건축년도,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption
72,영등포구,영등포동1가,여의도이튼브라운,20240224,32500,18.89,17.0,2022.0,영등포구 영등포동1가 0092-0003,2024,202402,3.5,58.7,4025,0.0052173913043478265,0.09142857142857143,0.746583850931677,0.13142857142857142,0.0253416149068323,8.13031155597246
73,양천구,신정동,목동신시가지9,20240224,280000,156.84,11.0,1987.0,양천구 신정동 0312-0000,2024,202402,3.5,58.7,1538,0.09752925877763328,0.11313394018205461,0.2542262678803641,0.4070221066319896,0.12808842652795838,6.508188938883059
74,양천구,신정동,목동신시가지9,20240224,280000,156.84,11.0,1987.0,양천구 신정동 0312-0000,2024,202402,3.5,58.7,171868,0.09169246165662019,0.14080573463355597,0.18955244722694162,0.41871087113366073,0.15923266693043497,6.508188938883059
75,강서구,마곡동,마곡엠밸리2단지,20240224,122500,84.92,11.0,2014.0,강서구 마곡동 0735-0000,2024,202402,3.5,58.7,53920,0.12666913946587538,0.1265393175074184,0.31285237388724035,0.3450482195845697,0.08889094955489614,7.3853944332712524
76,동작구,상도동,e편한세상상도노빌리티,20240224,150000,84.97,14.0,2018.0,동작구 상도동 0903-0000,2024,202402,3.5,58.7,113485,0.07190377582940477,0.1181742080451161,0.26234304093051947,0.373467859188439,0.17411111600652068,6.3183700971323
77,강동구,고덕동,래미안힐스테이트고덕,20240224,144300,84.83,6.0,2016.0,강동구 고덕동 0688-0000,2024,202402,3.5,58.7,46811,0.14515818931447735,0.12725641409070518,0.19080985238512316,0.40830146760376834,0.12847407660592597,6.780687750503237
78,강동구,고덕동,아남1,20240224,105000,84.91,13.0,1996.0,강동구 고덕동 0486-0000,2024,202402,3.5,58.7,46811,0.14515818931447735,0.12725641409070518,0.19080985238512316,0.40830146760376834,0.12847407660592597,6.780687750503237
79,성동구,하왕십리동,센트라스,20240224,159000,84.96,5.0,2016.0,성동구 하왕십리동 1070-0000,2024,202402,3.5,58.7,30254,0.10091227606266939,0.0992265485555629,0.26191577973160574,0.3899319098301051,0.14801348582005686,7.310219689497042
80,성북구,삼선동2가,삼선푸르지오,20240224,83800,84.88,15.0,2008.0,성북구 삼선동2가 0425-0000,2024,202402,3.5,58.7,5594,0.08276725062567036,0.1599928494815874,0.2139792634966035,0.39935645334286735,0.14390418305327135,6.243843158944652
81,동작구,사당동,래미안로이파크,20240224,126000,59.98,22.0,2018.0,동작구 사당동 1159-0000,2024,202402,3.5,58.7,96726,0.06730351715154147,0.09275685958273887,0.293261377499328,0.36095775696296756,0.18569981183962947,6.3183700971323
82,양천구,신정동,목동신시가지13,20240224,115000,53.9,13.0,1987.0,양천구 신정동 0327-0000,2024,202402,3.5,58.7,1538,0.09752925877763328,0.11313394018205461,0.2542262678803641,0.4070221066319896,0.12808842652795838,6.508188938883059
83,양천구,신정동,목동신시가지13,20240224,115000,53.9,13.0,1987.0,양천구 신정동 0327-0000,2024,202402,3.5,58.7,171868,0.09169246165662019,0.14080573463355597,0.18955244722694162,0.41871087113366073,0.15923266693043497,6.508188938883059
84,성동구,행당동,서울숲리버뷰자이,20240224,182500,84.9,15.0,2018.0,성동구 행당동 0380-0000,2024,202402,3.5,58.7,41800,0.08117224880382776,0.13377990430622008,0.2619856459330144,0.36942583732057416,0.15361244019138756,7.310219689497042
85,영등포구,양평동5가,동보,20240224,77800,59.4,11.0,1998.0,영등포구 양평동5가 0009-0001,2024,202402,3.5,58.7,5894,0.08466236851034951,0.09195792331184255,0.3858160841533763,0.329657278588395,0.10790634543603665,8.13031155597246
86,양천구,신정동,신트리1,20240224,69500,59.73,10.0,1999.0,양천구 신정동 1259-0000,2024,202402,3.5,58.7,1538,0.09752925877763328,0.11313394018205461,0.2542262678803641,0.4070221066319896,0.12808842652795838,6.508188938883059
87,양천구,신정동,신트리1,20240224,69500,59.73,10.0,1999.0,양천구 신정동 1259-0000,2024,202402,3.5,58.7,171868,0.09169246165662019,0.14080573463355597,0.18955244722694162,0.41871087113366073,0.15923266693043497,6.508188938883059
88,도봉구,창동,창동주공3단지(해등마을),20240224,80000,79.07,11.0,1990.0,도봉구 창동 0347-0000,2024,202402,3.5,58.7,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
89,도봉구,창동,창동주공3단지(해등마을),20240224,65000,61.52,6.0,1990.0,도봉구 창동 0347-0000,2024,202402,3.5,58.7,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
90,영등포구,당산동5가,유원제일2차,20240224,130000,84.6,11.0,1984.0,영등포구 당산동5가 0007-0002,2024,202402,3.5,58.7,12930,0.09566898685228152,0.10123743232791957,0.3019334880123743,0.34887857695282287,0.1522815158546017,8.13031155597246
91,관악구,봉천동,관악푸르지오,20240223,75000,59.58,19.0,2004.0,관악구 봉천동 1717-0000,2024,202402,3.5,58.7,221702,0.05440185474195091,0.11782031736294665,0.34555845233692073,0.32166150959395945,0.16055786596422225,6.374571906375385
92,송파구,잠실동,잠실엘스,20240223,233500,84.97,19.0,2008.0,송파구 잠실동 0019-0000,2024,202402,3.5,58.7,105918,0.10435431182612964,0.1360297588700693,0.2145244434373761,0.3977794142638645,0.14730263033667554,7.869572645979376
93,송파구,송파동,2차한양아파트,20240223,130000,84.92,11.0,1984.0,송파구 송파동 0151-0000,2024,202402,3.5,58.7,41977,0.07230149843962169,0.101746194344522,0.3074779045667866,0.3669866831836482,0.15148771946542153,7.869572645979376
94,관악구,봉천동,서울대입구삼성,20240223,68000,59.78,9.0,1999.0,관악구 봉천동 1591-0002,2024,202402,3.5,58.7,221702,0.05440185474195091,0.11782031736294665,0.34555845233692073,0.32166150959395945,0.16055786596422225,6.374571906375385
95,은평구,갈현동,코오롱하늘채,20240223,64500,84.97,9.0,2003.0,은평구 갈현동 0545-0000,2024,202402,3.5,58.7,41895,0.05738154911087242,0.114047022317699,0.22923976608187135,0.40642081393961094,0.1929108485499463,6.1339627425260215
96,은평구,응암동,백련산해모로,20240223,90500,84.91,12.0,2020.0,은평구 응암동 0768-0000,2024,202402,3.5,58.7,83476,0.09302074847860463,0.10249652594757774,0.23798457041544877,0.38905793281901385,0.17744022233935502,6.1339627425260215
97,서대문구,남가좌동,디엠씨엘가,20240223,27500,26.7,8.0,2017.0,서대문구 남가좌동 0387-0000,2024,202402,3.5,58.7,45707,0.12512306648872165,0.12035355634804297,0.21780033692869802,0.38322357625746606,0.15349946397707134,6.6479324423494015
98,중구,황학동,롯데캐슬,20240223,65000,59.91,32.0,2008.0,중구 황학동 2545-0000,2024,202402,3.5,58.7,12721,0.060844273248958414,0.07703796871315148,0.3716688939548778,0.33645153682886564,0.1539973272541467,8.41763434680424
99,동대문구,답십리동,청계한신휴플러스,20240223,92000,59.74,5.0,2010.0,동대문구 답십리동 1002-0000,2024,202402,3.5,58.7,55278,0.09027099388545172,0.09607800571655993,0.2564854010637143,0.383787401859691,0.17337819747458302,6.662840571589715
100,강북구,우이동,북한산굿모닝,20240223,37000,77.71,3.0,2003.0,강북구 우이동 0175-0000,2024,202402,3.5,58.7,10654,0.050497465740566926,0.09883611788999437,0.18884925849446219,0.39440585695513425,0.26741130091984233,5.830852328093665
101,노원구,중계동,LIG건영,20240223,67000,84.44,8.0,1998.0,노원구 중계동 0586-0000,2024,202402,3.5,58.7,100880,0.08804520222045996,0.16444290245836637,0.15537272006344172,0.42939135606661377,0.16274781919111816,6.329893617879786
102,양천구,신월동,목동센트럴아이파크위브4단지,20240223,105000,84.97,10.0,2020.0,양천구 신월동 1078-0000,2024,202402,3.5,58.7,118305,0.07614217488694476,0.101145344659989,0.21401462321964415,0.4091543045517941,0.19953509995351,6.508188938883059
103,은평구,갈현동,라이프시티,20240223,44500,79.11,3.0,1991.0,은평구 갈현동 0267-0001,2024,202402,3.5,58.7,41895,0.05738154911087242,0.114047022317699,0.22923976608187135,0.40642081393961094,0.1929108485499463,6.1339627425260215
104,성북구,길음동,길음뉴타운9단지(래미안),20240223,83500,59.98,24.0,2010.0,성북구 길음동 1286-0000,2024,202402,3.5,58.7,54084,0.13247910657495748,0.1404481917017972,0.18057096368611789,0.4123770431181126,0.13412469491901485,6.243843158944652
105,동대문구,이문동,세진빌딩,20240223,29000,14.52,10.0,2020.0,동대문구 이문동 0327-0007,2024,202402,3.5,58.7,37056,0.06109671848013817,0.16329339378238342,0.22822215025906736,0.35619063039723664,0.19119710708117443,6.662840571589715
106,구로구,개봉동,한마을,20240223,63400,59.57,19.0,1999.0,구로구 개봉동 0476-0000,2024,202402,3.5,58.7,82340,0.07256497449599222,0.0964780179742531,0.2163832888025261,0.40179742530969154,0.21277629341753704,7.212296533394964
107,동작구,상도동,삼성래미안2,20240223,98000,84.8,8.0,2003.0,동작구 상도동 0421-0000,2024,202402,3.5,58.7,113485,0.07190377582940477,0.1181742080451161,0.26234304093051947,0.373467859188439,0.17411111600652068,6.3183700971323
108,영등포구,양평동3가,거성파스텔,20240223,100000,84.99,13.0,1999.0,영등포구 양평동3가 0090-0001,2024,202402,3.5,58.7,12049,0.10258112706448667,0.11395136525852768,0.32326334135612916,0.3452568677898581,0.11494729853099843,8.13031155597246
109,강남구,개포동,개포래미안포레스트,20240223,264000,84.59,10.0,2020.0,강남구 개포동 1282-0000,2024,202402,3.5,58.7,80274,0.10520218252485238,0.12162094825223609,0.21108951839948178,0.3999302389316591,0.16215711189177068,8.944714059811606
110,성북구,상월곡동,동아에코빌,20240223,52500,59.95,1.0,2003.0,성북구 상월곡동 0101-0000,2024,202402,3.5,58.7,9072,0.05665784832451499,0.13161375661375663,0.23015873015873015,0.37720458553791886,0.20436507936507936,6.243843158944652
111,광진구,화양동,씨즈건대힐스,20240223,16300,14.23,3.0,2017.0,광진구 화양동 0530-0000,2024,202402,3.5,58.7,23134,0.016901530215267573,0.20848102360162532,0.47125443070804873,0.20653583470216996,0.09682718077288839,6.4299047834496745
112,송파구,신천동,장미1,20240223,193500,82.45,7.0,1979.0,송파구 신천동 0007-0000,2024,202402,3.5,58.7,37702,0.13293724470850352,0.12264601347408625,0.18370378229271656,0.40493873004084663,0.155774229483847,7.869572645979376
113,강동구,성내동,강동네스빌,20240223,20000,24.45,5.0,2002.0,강동구 성내동 0444-0004,2024,202402,3.5,58.7,65323,0.06458674586286607,0.10022503559236409,0.27279824870260094,0.3871530701284387,0.175221591170032,6.780687750503237
114,금천구,독산동,금천현대,20240223,53000,59.82,11.0,2002.0,금천구 독산동 0711-0002,2024,202402,3.5,58.7,102304,0.062460900844541756,0.08544142946512355,0.30162065999374416,0.384051454488583,0.1664255552080075,7.518663295590256
115,동대문구,답십리동,동서울한양,20240223,59800,76.41,13.0,1989.0,동대문구 답십리동 0041-0000,2024,202402,3.5,58.7,55278,0.09027099388545172,0.09607800571655993,0.2564854010637143,0.383787401859691,0.17337819747458302,6.662840571589715
116,성북구,상월곡동,동아에코빌,20240223,59000,59.95,3.0,2003.0,성북구 상월곡동 0101-0000,2024,202402,3.5,58.7,9072,0.05665784832451499,0.13161375661375663,0.23015873015873015,0.37720458553791886,0.20436507936507936,6.243843158944652
117,은평구,신사동,신사동한신휴플러스,20240223,74000,114.49,4.0,2003.0,은평구 신사동 0365-0000,2024,202402,3.5,58.7,45322,0.0631260756365562,0.10507038524336966,0.23275671859141256,0.40296103437624115,0.19608578615242045,6.1339627425260215
118,은평구,신사동,신사동한신휴플러스,20240223,74000,114.49,4.0,2003.0,은평구 신사동 0365-0000,2024,202402,3.5,58.7,10830,0.06943674976915974,0.11126500461680518,0.27590027700831027,0.36611265004616805,0.1772853185595568,6.1339627425260215
119,광진구,화양동,아스하임(111-102),20240223,19500,14.11,16.0,2018.0,광진구 화양동 0111-0102,2024,202402,3.5,58.7,23134,0.016901530215267573,0.20848102360162532,0.47125443070804873,0.20653583470216996,0.09682718077288839,6.4299047834496745
120,강북구,번동,기산그린,20240223,40500,59.94,6.0,2000.0,강북구 번동 0191-0000,2024,202402,3.5,58.7,48303,0.04921019398381053,0.09782001117942984,0.20383827091485002,0.3958553298966938,0.25327619402521584,5.830852328093665
121,광진구,화양동,광진코지웰,20240222,15000,16.53,11.0,2014.0,광진구 화양동 0113-0001,2024,202402,3.5,58.7,23134,0.016901530215267573,0.20848102360162532,0.47125443070804873,0.20653583470216996,0.09682718077288839,6.4299047834496745
122,구로구,구로동,구로두산,20240222,43000,44.64,11.0,1998.0,구로구 구로동 1265-0000,2024,202402,3.5,58.7,114035,0.062121278554829656,0.09435699565922744,0.28011575393519533,0.3794536765028281,0.1839522953479195,7.212296533394964
123,서대문구,남가좌동,DMC파크뷰자이4단지,20240222,91000,59.98,7.0,2015.0,서대문구 남가좌동 0382-0000,2024,202402,3.5,58.7,45707,0.12512306648872165,0.12035355634804297,0.21780033692869802,0.38322357625746606,0.15349946397707134,6.6479324423494015
124,은평구,증산동,두산위브,20240222,79000,84.42,5.0,2005.0,은평구 증산동 0255-0000,2024,202402,3.5,58.7,18240,0.07483552631578948,0.1137061403508772,0.23037280701754387,0.3918311403508772,0.1892543859649123,6.1339627425260215
125,강남구,역삼동,이스턴오피스텔,20240222,16500,14.78,13.0,2014.0,강남구 역삼동 0735-0015,2024,202402,3.5,58.7,70497,0.0711661489141382,0.1251542618834844,0.32236832773025803,0.37937784586578155,0.10193341560633785,8.944714059811606
126,노원구,월계동,사슴3,20240222,32000,33.18,12.0,1995.0,노원구 월계동 0320-0011,2024,202402,3.5,58.7,74540,0.07257848135229407,0.11299973168768447,0.2045613093640998,0.3933324389589482,0.21651462302119667,6.329893617879786
127,성북구,돈암동,이수브라운스톤돈암,20240222,74800,65.95,11.0,2004.0,성북구 돈암동 0636-0000,2024,202402,3.5,58.7,38204,0.0859072348445189,0.13035284263427913,0.19833001779918333,0.4128101769448225,0.1725997277771961,6.243843158944652
128,송파구,잠실동,잠실엘스,20240222,222000,84.8,5.0,2008.0,송파구 잠실동 0019-0000,2024,202402,3.5,58.7,105918,0.10435431182612964,0.1360297588700693,0.2145244434373761,0.3977794142638645,0.14730263033667554,7.869572645979376
129,동대문구,휘경동,휘경SK뷰,20240222,106000,84.59,19.0,2019.0,동대문구 휘경동 0372-0000,2024,202402,3.5,58.7,37840,0.05977801268498943,0.17597780126849893,0.2746564482029598,0.3301797040169133,0.15940803382663848,6.662840571589715
130,동대문구,휘경동,주공2,20240222,42000,39.98,11.0,2001.0,동대문구 휘경동 0057-0000,2024,202402,3.5,58.7,37840,0.05977801268498943,0.17597780126849893,0.2746564482029598,0.3301797040169133,0.15940803382663848,6.662840571589715
131,성북구,석관동,래미안아트리치,20240222,83700,59.98,19.0,2019.0,성북구 석관동 0410-0000,2024,202402,3.5,58.7,33768,0.0652392797915186,0.09953210139777303,0.22826344468135512,0.3937751717602464,0.21319000236910685,6.243843158944652
132,금천구,시흥동,무지개,20240222,48000,53.75,6.0,1980.0,금천구 시흥동 0109-0001,2024,202402,3.5,58.7,100325,0.06312484425616746,0.09952653874906554,0.2103264390730127,0.41328681784201343,0.21372539247445801,7.518663295590256
133,동대문구,장안동,현대썬앤빌601,20240222,11000,18.35,11.0,2015.0,동대문구 장안동 0373-0003,2024,202402,3.5,58.7,70146,0.088957317594731,0.10138853248937929,0.24419068799361332,0.396102414963077,0.16936104695919937,6.662840571589715
134,성동구,금호동2가,래미안하이리버,20240222,124500,59.99,9.0,2012.0,성동구 금호동2가 1217-0000,2024,202402,3.5,58.7,9726,0.11217355541846596,0.08801151552539585,0.26012749331688256,0.39317293851531976,0.14651449722393584,7.310219689497042
135,양천구,신정동,신트리1,20240222,62000,49.95,13.0,1999.0,양천구 신정동 1259-0000,2024,202402,3.5,58.7,1538,0.09752925877763328,0.11313394018205461,0.2542262678803641,0.4070221066319896,0.12808842652795838,6.508188938883059
136,양천구,신정동,신트리1,20240222,62000,49.95,13.0,1999.0,양천구 신정동 1259-0000,2024,202402,3.5,58.7,171868,0.09169246165662019,0.14080573463355597,0.18955244722694162,0.41871087113366073,0.15923266693043497,6.508188938883059
137,광진구,광장동,현대8(803동),20240222,102500,59.94,11.0,1996.0,광진구 광장동 0569-0000,2024,202402,3.5,58.7,33965,0.12012365670543207,0.16740762549683497,0.16776093036949802,0.43067863977624027,0.1140291476519947,6.4299047834496745
138,양천구,신정동,목동신시가지8,20240222,204000,105.35,7.0,1987.0,양천구 신정동 0314-0000,2024,202402,3.5,58.7,1538,0.09752925877763328,0.11313394018205461,0.2542262678803641,0.4070221066319896,0.12808842652795838,6.508188938883059
139,양천구,신정동,목동신시가지8,20240222,204000,105.35,7.0,1987.0,양천구 신정동 0314-0000,2024,202402,3.5,58.7,171868,0.09169246165662019,0.14080573463355597,0.18955244722694162,0.41871087113366073,0.15923266693043497,6.508188938883059
140,강서구,내발산동,마곡수명산파크2단지,20240222,99000,84.68,10.0,2007.0,강서구 내발산동 0741-0000,2024,202402,3.5,58.7,44651,0.09977380125865042,0.1590333923092428,0.1823923316387091,0.41741506349241897,0.1413630153859936,7.3853944332712524
141,은평구,대조동,대덕타워,20240222,12250,14.66,5.0,2013.0,은평구 대조동 0185-0071,2024,202402,3.5,58.7,27360,0.047002923976608185,0.10146198830409357,0.3144005847953216,0.35310672514619884,0.1840277777777778,6.1339627425260215
142,은평구,대조동,대덕타워,20240222,12250,14.66,5.0,2013.0,은평구 대조동 0185-0071,2024,202402,3.5,58.7,27360,0.047002923976608185,0.10146198830409357,0.3144005847953216,0.35310672514619884,0.1840277777777778,6.1339627425260215
143,영등포구,당산동2가,당산2가현대홈타운,20240222,102000,82.77,11.0,1994.0,영등포구 당산동2가 0164-0000,2024,202402,3.5,58.7,5417,0.06294997230939635,0.07605685803950527,0.4092671220232601,0.324164666789736,0.12756138083810228,8.13031155597246
144,광진구,광장동,극동2,20240222,182500,102.61,13.0,1989.0,광진구 광장동 0218-0001,2024,202402,3.5,58.7,33965,0.12012365670543207,0.16740762549683497,0.16776093036949802,0.43067863977624027,0.1140291476519947,6.4299047834496745
145,용산구,한강로1가,용산파크자이,20240222,172000,134.42,18.0,2005.0,용산구 한강로1가 0050-0001,2024,202402,3.5,58.7,3229,0.048002477547228244,0.0715391762155466,0.384639207184887,0.354598947042428,0.14122019200991018,7.12279496248059
146,용산구,한강로1가,용산파크자이,20240222,172000,134.42,18.0,2005.0,용산구 한강로1가 0050-0001,2024,202402,3.5,58.7,3229,0.048002477547228244,0.0715391762155466,0.384639207184887,0.354598947042428,0.14122019200991018,7.12279496248059
147,동대문구,회기동,베라체캠퍼스,20240221,25400,24.01,7.0,2013.0,동대문구 회기동 0346-0018,2024,202402,3.5,58.7,10340,0.04816247582205029,0.2211798839458414,0.31170212765957445,0.2781431334622824,0.14081237911025146,6.662840571589715
148,성북구,장위동,꿈의숲아이파크,20240221,113000,84.48,20.0,2022.0,성북구 장위동 0323-0000,2024,202402,3.5,58.7,51957,0.08788036260754085,0.10818561502781146,0.22418538406759436,0.40208249129087514,0.1776661470061782,6.243843158944652
149,강서구,염창동,태진한솔,20240221,89000,84.97,11.0,1994.0,강서구 염창동 0263-0000,2024,202402,3.5,58.7,41260,0.11577799321376636,0.12503635482307318,0.26951042171594763,0.380731943771207,0.10894328647600582,7.3853944332712524
150,양천구,신월동,한우리(101동),20240221,45000,84.39,6.0,2005.0,양천구 신월동 0467-0012,2024,202402,3.5,58.7,118305,0.07614217488694476,0.101145344659989,0.21401462321964415,0.4091543045517941,0.19953509995351,6.508188938883059
151,강동구,고덕동,래미안힐스테이트고덕,20240221,147300,84.74,12.0,2016.0,강동구 고덕동 0688-0000,2024,202402,3.5,58.7,46811,0.14515818931447735,0.12725641409070518,0.19080985238512316,0.40830146760376834,0.12847407660592597,6.780687750503237
152,노원구,상계동,상계대림,20240221,45000,59.67,14.0,1989.0,노원구 상계동 0172-0000,2024,202402,3.5,58.7,197373,0.07556758016547349,0.11627223581746236,0.21732455807025278,0.40607377908832515,0.1847618468584862,6.329893617879786
153,송파구,거여동,송파위례리슈빌,20240221,140000,111.54,15.0,2021.0,송파구 거여동 0654-0000,2024,202402,3.5,58.7,52691,0.12389212578998311,0.11430794632859502,0.22347269932246494,0.39101554345144335,0.1473116851075136,7.869572645979376
154,강동구,천호동,두산위브센티움,20240221,17000,31.37,5.0,2004.0,강동구 천호동 0414-0000,2024,202402,3.5,58.7,84813,0.057019560680556046,0.08400834777687383,0.2861825427705658,0.3862261681581833,0.186563380613821,6.780687750503237
155,성동구,옥수동,래미안 옥수 리버젠,20240221,140000,59.25,4.0,2012.0,성동구 옥수동 0561-0000,2024,202402,3.5,58.7,25382,0.11189031597194862,0.08127807107398945,0.2561657867780317,0.38929162398550154,0.16137420219052873,7.310219689497042
156,중랑구,면목동,신영,20240221,9000,14.43,8.0,2013.0,중랑구 면목동 0538-0000,2024,202402,3.5,58.7,134638,0.06172848675708195,0.08672143079962566,0.24549532821343156,0.4107012878979189,0.19535346633194195,6.258485261159547
157,성북구,정릉동,정릉푸르지오,20240221,60000,59.98,1.0,2005.0,성북구 정릉동 0406-0000,2024,202402,3.5,58.7,77874,0.06902175308832216,0.13262449598068676,0.20992885943960757,0.38810129183039266,0.20032359966099084,6.243843158944652
158,관악구,봉천동,봉천우성,20240221,62850,59.76,7.0,2000.0,관악구 봉천동 1706-0000,2024,202402,3.5,58.7,221702,0.05440185474195091,0.11782031736294665,0.34555845233692073,0.32166150959395945,0.16055786596422225,6.374571906375385
159,금천구,가산동,두산,20240221,68500,84.9,7.0,1998.0,금천구 가산동 0769-0000,2024,202402,3.5,58.7,24828,0.02895923956822942,0.08615273078782021,0.49931528918962464,0.2783148058643467,0.10725793458997905,7.518663295590256
160,서대문구,홍은동,동원베네스트,20240221,70000,84.96,2.0,2012.0,서대문구 홍은동 0463-0000,2024,202402,3.5,58.7,50678,0.07372035202652039,0.11529657839693752,0.2221279450649197,0.39683886499072574,0.19199652709262402,6.6479324423494015
161,서대문구,홍은동,홍은동벽산,20240221,68000,84.78,14.0,1997.0,서대문구 홍은동 0455-0000,2024,202402,3.5,58.7,50678,0.07372035202652039,0.11529657839693752,0.2221279450649197,0.39683886499072574,0.19199652709262402,6.6479324423494015
162,동대문구,휘경동,이문휘경지웰에스테이트,20240221,19000,14.14,16.0,2021.0,동대문구 휘경동 0377-0000,2024,202402,3.5,58.7,37840,0.05977801268498943,0.17597780126849893,0.2746564482029598,0.3301797040169133,0.15940803382663848,6.662840571589715
163,광진구,중곡동,중곡1단지,20240221,40000,48.5,4.0,1976.0,광진구 중곡동 0191-0077,2024,202402,3.5,58.7,78943,0.053342284939766664,0.09439722331302332,0.28554780031161725,0.39119364604841467,0.1754937106519894,6.4299047834496745
164,은평구,진관동,은평뉴타운 제각말 푸르지오(5-1단지),20240221,106000,134.74,5.0,2010.0,은평구 진관동 0154-0000,2024,202402,3.5,58.7,54273,0.09568293626665193,0.15433088275938311,0.18922852983988356,0.40427100031323127,0.15646822545280342,6.1339627425260215
165,성동구,행당동,행당한진타운,20240221,120000,84.71,22.0,2000.0,성동구 행당동 0346-0000,2024,202402,3.5,58.7,41800,0.08117224880382776,0.13377990430622008,0.2619856459330144,0.36942583732057416,0.15361244019138756,7.310219689497042
166,동작구,동작동,이수힐스테이트,20240221,123500,59.94,5.0,2013.0,동작구 동작동 0333-0000,2024,202402,3.5,58.7,5536,0.10007225433526011,0.11217485549132948,0.19978323699421965,0.4165462427745665,0.17142341040462428,6.3183700971323
167,강동구,둔촌동,신성둔촌미소지움1,20240221,79000,59.78,3.0,1998.0,강동구 둔촌동 0546-0000,2024,202402,3.5,58.7,24349,0.08534231385272496,0.10710912152449793,0.2407080372910592,0.39422563554971457,0.17261489178200337,6.780687750503237
168,노원구,중계동,중계그린1단지,20240221,38000,39.92,2.0,1990.0,노원구 중계동 0502-0001,2024,202402,3.5,58.7,100880,0.08804520222045996,0.16444290245836637,0.15537272006344172,0.42939135606661377,0.16274781919111816,6.329893617879786
169,마포구,망원동,대상3,20240221,78000,84.9,11.0,2000.0,마포구 망원동 0491-0000,2024,202402,3.5,58.7,37027,0.0607934750317336,0.1031409511977746,0.28776298376860127,0.37540173386987874,0.17290085613201178,7.625313276334186
170,동대문구,회기동,베라체캠퍼스,20240221,25400,24.01,7.0,2013.0,동대문구 회기동 0346-0018,2024,202402,3.5,58.7,10340,0.04816247582205029,0.2211798839458414,0.31170212765957445,0.2781431334622824,0.14081237911025146,6.662840571589715
171,성북구,길음동,길음뉴타운9단지(래미안),20240220,98900,84.95,8.0,2010.0,성북구 길음동 1286-0000,2024,202402,3.5,58.7,54084,0.13247910657495748,0.1404481917017972,0.18057096368611789,0.4123770431181126,0.13412469491901485,6.243843158944652
172,동대문구,용두동,신동아,20240220,79000,84.63,10.0,1994.0,동대문구 용두동 0779-0000,2024,202402,3.5,58.7,34801,0.07071635872532399,0.10379012097353524,0.30096836297807533,0.36300681014913366,0.1615183471739318,6.662840571589715
173,중랑구,신내동,영풍마드레빌,20240220,63000,84.85,2.0,2004.0,중랑구 신내동 0801-0000,2024,202402,3.5,58.7,57327,0.0838173984335479,0.11333228670608962,0.20048144853210528,0.4059692640466098,0.19636471470685715,6.258485261159547
174,마포구,마포동,비체힐리버뷰,20240220,15400,18.76,6.0,2012.0,마포구 마포동 0449-0000,2024,202402,3.5,58.7,2648,0.06646525679758308,0.09063444108761329,0.33345921450151056,0.36442598187311176,0.14501510574018128,7.625313276334186
175,노원구,공릉동,시영3차(라이프)아파트,20240220,32500,34.44,10.0,1994.0,노원구 공릉동 0715-0000,2024,202402,3.5,58.7,77249,0.07956090046473094,0.15127703918497326,0.23144636176520084,0.3773511631218527,0.16036453546324225,6.329893617879786
176,양천구,신월동,대주파크빌,20240220,54000,59.98,3.0,2004.0,양천구 신월동 1028-0000,2024,202402,3.5,58.7,118305,0.07614217488694476,0.101145344659989,0.21401462321964415,0.4091543045517941,0.19953509995351,6.508188938883059
177,강남구,도곡동,래미안도곡카운티,20240220,210000,71.85,4.0,2016.0,강남구 도곡동 0538-0003,2024,202402,3.5,58.7,53059,0.11402401100661527,0.14766580598955878,0.18185416234757534,0.4069997549897284,0.14945626566652218,8.944714059811606
178,구로구,신도림동,대림2,20240220,95000,84.95,21.0,2001.0,구로구 신도림동 0642-0000,2024,202402,3.5,58.7,36057,0.11393072080317275,0.11800759907923565,0.2480516959258951,0.38494605763097317,0.1350639265607233,7.212296533394964
