학교종류명,설립구분,학교명,영문학교명,남녀공학구분명,고등학교구분명,고등학교일반실업구분명,특수목적고등학교계열명,Longitude,Latitude,도로명주소,구주소,동
초등학교,공립,서울문창초등학교,Seoul Munchang Elementary School,남여공학,,일반계,,126.91375,37.4888596,서울특별시 동작구 신대방2길 14 서울문창초등학교,서울특별시 동작구 신대방동 640 서울문창초등학교,신대방동
초등학교,공립,서울동작초등학교,Seoul Dongjak Elementary School,남여공학,,일반계,,126.9772236,37.4942367,서울특별시 동작구 동작대로29길 214 서울동작초등학교,서울특별시 동작구 사당동 산9-1 서울동작초등학교,사당동
초등학교,공립,서울대림초등학교,Seoul Daerim Elementary School,남여공학,,일반계,,126.9253283,37.5006005,서울특별시 동작구 대방동1길 22 서울대림초등학교,서울특별시 동작구 대방동 391-62 서울대림초등학교,대방동
초등학교,공립,서울당곡초등학교,Seoul Dang-gok Elementary School,남여공학,,일반계,,126.9296408,37.4902678,서울특별시 관악구 보라매로2길 23 서울당곡초등학교,서울특별시 관악구 봉천동 692-8 서울당곡초등학교,봉천동
초등학교,공립,서울노량진초등학교,Seoul Noryangjin Elementary School,남여공학,,일반계,,126.9407391,37.5117336,서울특별시 동작구 장승배기로 160 노량진초등학교,서울특별시 동작구 노량진동 49-12 노량진초등학교,노량진동
초등학교,공립,서울남성초등학교,Seoul Namseong Elementary School,남여공학,,일반계,,126.975624,37.4844213,서울특별시 동작구 사당로23길 57-14 서울남성초등학교,서울특별시 동작구 사당동 324-18 서울남성초등학교,사당동
초등학교,공립,서울남사초등학교,Seoul Namsa Elementary School,남여공학,,일반계,,126.9789897,37.4826872,서울특별시 동작구 동작대로13길 22 서울남사초등학교,서울특별시 동작구 사당동 1011-1 서울남사초등학교,사당동
초등학교,공립,서울남부초등학교,Seoul Nambu Elementary School,남여공학,,일반계,,126.9221042,37.4851786,서울특별시 관악구 남부순환로163길 14 서울남부초등학교,서울특별시 관악구 신림동 467 서울남부초등학교,신림동
초등학교,공립,서울난향초등학교,Seoul Nanhyang Elementary School,남여공학,,일반계,,126.9175428,37.46229,서울특별시 관악구 난향길 9 서울난향초등학교,서울특별시 관악구 신림동 672 서울난향초등학교,신림동
초등학교,공립,서울난우초등학교,Seoul Nanwoo Elementary School,남여공학,,일반계,,126.9174174,37.4770796,서울특별시 관악구 난우길 40 서울난우초등학교,서울특별시 관악구 신림동 589-1 서울난우초등학교,신림동
초등학교,공립,서울난곡초등학교,Seoul Nangok Elementary School,남여공학,,일반계,,126.9166927,37.4692723,서울특별시 관악구 난곡로35길 102 서울난곡초등학교,서울특별시 관악구 신림동 711-136 서울난곡초등학교,신림동
초등학교,공립,서울구암초등학교,Seoul Guam Elementary School,남여공학,,일반계,,126.9468142,37.4895118,서울특별시 관악구 구암길 1 서울구암초등학교,서울특별시 관악구 봉천동 483-3 서울구암초등학교,봉천동
초등학교,공립,서울관악초등학교,Seoul Gwanak Elementary School,남여공학,,일반계,,126.942925,37.480668,서울특별시 관악구 청룡4길 49 서울관악초등학교,서울특별시 관악구 봉천동 920 서울관악초등학교,봉천동
초등학교,공립,서울강남초등학교,Seoul Gangnam Elementary School,남여공학,,일반계,,126.9527103,37.5062787,서울특별시 동작구 강남초등길 15 강남초등학교,서울특별시 동작구 상도1동 501-1 강남초등학교,상도1동
중학교,사립,상일중학교,Sang-il Middle School,여,,일반계,,127.1696812,37.5492333,서울특별시 강동구 천호대로219길 61 상일여자중고등학교,서울특별시 강동구 상일동 189 상일여자중고등학교,상일동
중학교,공립,위례솔중학교,Wiryesol Middle School,남여공학,,해당없음,,127.150355,37.4872591,서울특별시 송파구 위례북로2길 10,서울특별시 송파구 거여동 649,거여동
초등학교,공립,서울위례솔초등학교,SEOUL WIRYESOL ELEMENTARY SCHOOL,남여공학,,해당없음,,127.1509704,37.4868375,서울특별시 송파구 위례북로2길 12,서울특별시 송파구 거여동 649,거여동
중학교,공립,강빛중학교,Gangbit middle school,남여공학,,,,127.1707749,37.5743433,서울특별시 강동구 아리수로93다길 1 강빛초중통합학교,서울특별시 강동구 강일동 120-4 강빛초중통합학교,강일동
초등학교,공립,서울강빛초등학교,Gangbit Elementary School,남여공학,,,,127.1707749,37.5743433,서울특별시 강동구 아리수로93다길 1 강빛초중통합학교,서울특별시 강동구 강일동 120-4 강빛초중통합학교,강일동
초등학교,공립,서울고현초등학교,Seoul GoHyeon Elementary School,남여공학,,해당없음,,127.1658157,37.5542616,서울특별시 강동구 상일로11길 110 서울고현초등학교,서울특별시 강동구 상일동 520-5 서울고현초등학교,상일동
중학교,공립,해누리중학교,Haenuri Middle School,남여공학,,,,127.1021242,37.4984116,서울특별시 송파구 송파대로37길 95 해누리초중 이음학교,서울특별시 송파구 가락동 909 해누리초중 이음학교,가락동
초등학교,공립,서울해누리초등학교,Seoul Haenuri Elementary School,남여공학,,,,127.1021242,37.4984116,서울특별시 송파구 송파대로37길 95 해누리초중 이음학교,서울특별시 송파구 가락동 909 해누리초중 이음학교,가락동
초등학교,공립,서울강솔초등학교,Seoul Gangsol Elementary School,남여공학,,,,127.180478,37.5622516,서울특별시 강동구 고덕로97길 80 서울강솔초등학교,서울특별시 강동구 강일동 694 서울강솔초등학교,강일동
초등학교,공립,서울위례별초등학교,Seoul Wiryebyeol Elementary School,남여공학,,,,127.1448633,37.4791031,서울특별시 송파구 위례광장로 243 서울위례별초등학교,서울특별시 송파구 장지동 886 서울위례별초등학교,장지동
중학교,사립,한영중학교,Hanyoung Middle School,남여공학,,일반계,,127.1574458,37.548244,서울특별시 강동구 동남로 832 한영중.고등학교,서울특별시 강동구 상일동 166 한영중.고등학교,상일동
중학교,공립,한산중학교,Hansan Middle School,남여공학,,일반계,,127.140244,37.5287741,서울특별시 강동구 풍성로 251 한산중학교,서울특별시 강동구 둔촌동 161-1 한산중학교,둔촌동
중학교,공립,풍성중학교,Pungsung Middle School,남여공학,,일반계,,127.1129318,37.525587,서울특별시 송파구 강동대로2길 27 풍성중학교,서울특별시 송파구 풍납동 388-16 풍성중학교,풍납동
중학교,공립,풍납중학교,Pungnap Middle School,남여공학,,일반계,,127.1164664,37.5257278,서울특별시 송파구 올림픽로43길 20 풍납중학교,서울특별시 송파구 풍납동 390 풍납중학교,풍납동
중학교,공립,천호중학교,Cheonho Middle School,남여공학,,일반계,,127.1394188,37.546724,서울특별시 강동구 상암로 153 천호중학교,서울특별시 강동구 천호동 38-1 천호중학교,천호동
중학교,공립,천일중학교,Cheonil Middle School,남여공학,,일반계,,127.12787,37.5459739,서울특별시 강동구 천중로 57 천일중학교,서울특별시 강동구 천호동 313-5 천일중학교,천호동
중학교,사립,정신여자중학교,Chungshin Girls’ Middle School,여,,일반계,,127.0718415,37.5087725,서울특별시 송파구 올림픽로4길 16 정신여자중고등학교,서울특별시 송파구 잠실동 50-4 정신여자중고등학교,잠실동
중학교,공립,잠실중학교,Jamsil Middle School,남여공학,,일반계,,127.0992993,37.5176314,서울특별시 송파구 올림픽로35길 130 잠실중학교,서울특별시 송파구 신천동 7-1 잠실중학교,신천동
중학교,공립,잠신중학교,Jamsin Middle School,남여공학,,일반계,,127.0876353,37.5163189,서울특별시 송파구 잠실로 12 잠신중학교,서울특별시 송파구 잠실동 22-1 잠신중학교,잠실동
중학교,사립,일신여자중학교,Ilsin Girls’ Middle School,여,,일반계,,127.1130974,37.5023233,"서울특별시 송파구 송파대로38길 8 잠실여고, 일신여자중고등학교","서울특별시 송파구 송파동 99-2 잠실여고, 일신여자중고등학교",송파동
중학교,공립,오주중학교,Oju Middle School,남여공학,,일반계,,127.136492,37.5015157,서울특별시 송파구 동남로 281 오주중학교,서울특별시 송파구 오금동 59 오주중학교,오금동
중학교,공립,오륜중학교,Oryun Middle School,남여공학,,일반계,,127.1388785,37.5162657,서울특별시 송파구 양재대로 1242 오륜중학교,서울특별시 송파구 방이동 89-7 오륜중학교,방이동
중학교,공립,오금중학교,Ogeum Middle School,남여공학,,일반계,,127.1287254,37.5054438,서울특별시 송파구 오금로35길 20 오금중학교,서울특별시 송파구 오금동 34 오금중학교,오금동
중학교,사립,영파여자중학교,Young-Pa Girls’ Middle School,여,,일반계,,127.119819,37.5321012,서울특별시 송파구 올림픽로 565 영파여자중·고등학교,서울특별시 송파구 풍납동 501 영파여자중·고등학교,풍납동
중학교,공립,아주중학교,Aju Middle School,남여공학,,일반계,,127.0763997,37.5054408,서울특별시 송파구 올림픽로4길 69 아주중학교,서울특별시 송파구 잠실동 115 아주중학교,잠실동
중학교,공립,신천중학교,Sincheon Middle School,남여공학,,일반계,,127.0782738,37.5163014,서울특별시 송파구 백제고분로 11 신천중학교,서울특별시 송파구 잠실동 19-4 신천중학교,잠실동
중학교,공립,신암중학교,Sinam Middle School,남여공학,,일반계,,127.1330655,37.5559158,서울특별시 강동구 고덕로 65 신암중학교,서울특별시 강동구 암사동 444 신암중학교,암사동
중학교,공립,신명중학교,Sinmyung Middle School,남여공학,,일반계,,127.1494935,37.5415921,서울특별시 강동구 명일로24길 25 신명중학교,서울특별시 강동구 길동 42 신명중학교,길동
중학교,공립,송파중학교,Songpa Middle School,남여공학,,일반계,,127.1299875,37.4959317,서울특별시 송파구 동남로 203 송파중학교,서울특별시 송파구 가락동 139 송파중학교,가락동
중학교,공립,송례중학교,Songrye Middle School,남여공학,,,,127.1397345,37.477833,서울특별시 송파구 위례순환로 429 송례중학교,서울특별시 송파구 장지동 899 송례중학교,장지동
중학교,공립,세륜중학교,Seryun Middle School,남여공학,,일반계,,127.1309857,37.5086914,서울특별시 송파구 양재대로72길 41 세륜중학교,서울특별시 송파구 오금동 7-3 세륜중학교,오금동
중학교,사립,성덕여자중학교,Seongdeok Girls’ Middle School,여,,일반계,,127.141531,37.5496403,"서울특별시 강동구 구천면로 396 성덕고등학교,성덕여자중학교","서울특별시 강동구 천호동 23-3 성덕고등학교,성덕여자중학교",천호동
중학교,공립,성내중학교,Seongnae Middle School,남여공학,,일반계,,127.1297952,37.5291429,서울특별시 강동구 성안로7길 36 성내중학교,서울특별시 강동구 성내동 530 성내중학교,성내동
중학교,공립,석촌중학교,Seokchon Middle School,남여공학,,일반계,,127.1209435,37.5011537,서울특별시 송파구 송이로15길 13 석촌중학교,서울특별시 송파구 가락동 43 석촌중학교,가락동
