,Gu,Dong,Name,Date,Price,Area,Floor,Construction Year,Address,Latitude,Longitude,Year,Month,Price_log,Nearest Station,Distance to NS,Price per Area,Living Price Index
109,동대문구,답십리동,래미안미드카운티,20240207,119800,84.99,11,2019.0,동대문구 답십리동 1013-0000,37.5745142,127.05626,2024,202402,11.693578964663486,청량리역,0.9765490850555753,1409.5775973643958,
110,관악구,신림동,관악산휴먼시아2단지,20240207,80800,114.7,10,2008.0,관악구 신림동 1735-0000,37.4591086,126.920039,2024,202402,11.299732244509189,서울대벤처타운,1.8888673543798329,704.4463818657367,
111,동대문구,이문동,현대,20240207,60500,59.92,11,2000.0,동대문구 이문동 0054-0000,37.6013505,127.0701922,2024,202402,11.010398644018933,외대앞,0.3983202856387231,1009.6795727636849,
112,도봉구,쌍문동,현대1,20240207,46500,70.3,12,1990.0,도봉구 쌍문동 0054-0000,37.6585638,127.031201,2024,202402,10.747207591575448,쌍문,1.312942336480912,661.4509246088194,
113,영등포구,당산동2가,당산2가현대홈타운,20240207,106000,82.77,17,1994.0,영등포구 당산동2가 0164-0000,37.5235067,126.8948802,2024,202402,11.571194373094205,영등포구청,0.4666131207513661,1280.6572429624262,
114,강서구,화곡동,한솔,20240207,21900,58.53,3,2006.0,강서구 화곡동 0046-0035,37.5453158,126.8490225,2024,202402,9.994241915804592,화곡,0.5116382173478462,374.1670937980523,
115,양천구,목동,목동신시가지4,20240207,195000,95.27,5,1986.0,양천구 목동 0904-0000,37.5319314,126.8715915,2024,202402,12.180754837545884,목동,0.9153224065048748,2046.814317203737,
116,영등포구,문래동6가,문래베어스타운,20240207,93000,84.9,7,1997.0,영등포구 문래동6가 0038-0001,37.5191278,126.8852379,2024,202402,11.440354772135391,양평,0.451073182612992,1095.4063604240282,
117,용산구,효창동,효창파크푸르지오,20240207,162500,84.45,13,2010.0,용산구 효창동 0274-0000,37.5401197,126.958209,2024,202402,11.998433280751929,효창공원앞,0.4707046854837615,1924.2155121373594,
118,은평구,구산동,새천년3차드림,20240207,49000,84.23,6,2006.0,은평구 구산동 0220-0002,37.6120708,126.9141755,2024,202402,10.799575577092764,불광,0.8089274305490031,581.7404725157307,
119,은평구,갈현동,코오롱하늘채,20240207,65000,84.95,9,2003.0,은평구 갈현동 0545-0000,37.62313870000001,126.9114118,2024,202402,11.082142548877776,연신내,0.2606906260497548,765.1559741024132,
120,양천구,목동,목동신시가지1,20240207,198000,90.06,11,1985.0,양천구 목동 0901-0000,37.5396031,126.8793393,2024,202402,12.196022309676671,양평,1.8880745947184103,2198.5343104596936,
121,영등포구,당산동,드림시드,20240207,71500,82.17,12,2005.0,영등포구 당산동 0171-0019,37.5282791,126.9070218,2024,202402,11.177452728682098,영등포구청,0.7776083791923313,870.1472556894244,
122,양천구,신정동,청우,20240207,41000,73.63,2,2009.0,양천구 신정동 0881-0006,37.5287806,126.8587914,2024,202402,10.621327345686446,신정(은행정),0.5487904004216199,556.8382452804564,
123,구로구,개봉동,한진,20240207,49500,59.95,10,2000.0,구로구 개봉동 0478-0000,37.4846791,126.85194,2024,202402,10.809727948556782,천왕,1.1517493932412188,825.6880733944954,
124,서초구,서초동,대림서초리시온,20240207,83900,78.58,13,2003.0,서초구 서초동 1671-0005,37.4934726,127.0154404,2024,202402,11.337380892455297,"교대(법원, 검찰청)",0.9955196197940592,1067.7017052685162,
125,양천구,신정동,쌍용,20240207,84000,84.63,2,1992.0,양천구 신정동 0334-0000,37.5172444,126.8755541,2024,202402,11.33857207782545,도림천,0.7324021435776144,992.5558312655087,
126,서대문구,홍은동,북한산더샵,20240207,107500,84.83,20,2017.0,서대문구 홍은동 0464-0000,37.5933823,126.9416172,2024,202402,11.585246126549857,홍제,0.6445260009448792,1267.2403630790993,
127,노원구,월계동,풍림아이원,20240207,63000,59.15,1,2005.0,노원구 월계동 0944-0000,37.6166121,127.0667598,2024,202402,11.05089000537367,광운대,0.8535962968087835,1065.0887573964496,
128,강서구,마곡동,한솔솔파크,20240207,94000,84.87,1,2005.0,강서구 마곡동 0716-0000,37.5696773,126.8233149,2024,202402,11.451050061252142,발산,0.5891655297393861,1107.5762931542358,
129,관악구,봉천동,프라비다2,20240207,29500,31.9,10,2013.0,관악구 봉천동 0867-0012,37.48003569999999,126.9507298,2024,202402,10.292145542327912,낙성대(강감찬),0.9060631581977466,924.7648902821317,
130,관악구,봉천동,프라비다2,20240207,14500,15.98,13,2013.0,관악구 봉천동 0867-0012,37.48003569999999,126.9507298,2024,202402,9.581903928408666,낙성대(강감찬),0.9060631581977466,907.3842302878599,
131,노원구,상계동,한일유앤아이,20240207,67000,59.88,7,2005.0,노원구 상계동 1309-0000,37.6541779,127.0710659,2024,202402,11.112447898373103,마들,0.7370471516901206,1118.9044756179023,
132,마포구,대흥동,대흥동태영아파트,20240207,128500,84.77,2,1999.0,마포구 대흥동 0660-0000,37.5447302,126.9425709,2024,202402,11.763684183317412,이대,0.2729849273106344,1515.8664621918133,
